FAA-Stream,39347990,UAL1617,06/22/2013 12:02:10 AM,-99.7333333333333,39.4666666666667
FAA-Stream,51944720,JBU464,06/22/2013 12:01:11 AM,-79.1,46.2333333333333
FAA-Stream,40132623,DAL2202,06/22/2013 12:02:22 AM,-98.2,35.65
FAA-Stream,60054951,ASA880,06/22/2013 12:02:32 AM,-155.616666666667,23.8833333333333
FAA-Stream,64665451,DAL926,06/22/2013 12:02:20 AM,-83.4833333333333,34.4
FAA-Stream,50898613,ERA91R,06/22/2013 12:00:41 AM,-162.416666666667,64.6166666666667
FAA-Stream,30164443,BER7451,06/21/2013 11:59:42 PM,-48.0833333333333,45.6333333333333
FAA-Stream,14007662,ASQ5588,06/22/2013 12:02:08 AM,-83.7833333333333,34.1833333333333
FAA-Stream,44081651,ASQ5116,06/22/2013 12:01:57 AM,-96.2666666666667,36.5333333333333
FAA-Stream,54681919,AWE2184,06/22/2013 12:00:46 AM,-74.5166666666667,40.1833333333333
FAA-Stream,52946533,SKW6441,06/22/2013 12:02:03 AM,-115.333333333333,40.75
FAA-Stream,18025455,AAL1307,06/22/2013 12:01:48 AM,-86.8166666666667,36.1
FAA-Stream,6855052,UAL737,06/22/2013 12:02:19 AM,-107.0,39.7333333333333
FAA-Stream,16412926,UAL33,06/22/2013 12:02:22 AM,-94.1,38.5833333333333
FAA-Stream,8957136,AAY416,06/22/2013 12:00:35 AM,-113.183333333333,35.7666666666667
FAA-Stream,58380332,HAL230,06/22/2013 12:02:27 AM,-156.033333333333,20.5333333333333
FAA-Stream,39688940,ASQ4320,06/22/2013 12:02:23 AM,-95.75,36.2333333333333
FAA-Stream,23399072,DAL2009,06/22/2013 12:01:57 AM,-102.3,38.8333333333333
FAA-Stream,9774555,SKW5177,06/22/2013 12:02:21 AM,-87.5833333333333,42.0166666666667
FAA-Stream,22235399,RPA1735,06/22/2013 12:02:22 AM,-85.0666666666667,38.85
FAA-Stream,25034872,VIR4,06/22/2013 12:02:00 AM,-60.9666666666667,43.8666666666667
FAA-Stream,64463227,N486QS,06/22/2013 12:02:27 AM,-119.583333333333,35.2
FAA-Stream,33313634,JZA480,06/22/2013 12:02:11 AM,-116.983333333333,52.75
FAA-Stream,18199983,AWE1176,06/22/2013 12:01:55 AM,-73.2166666666667,41.0
FAA-Stream,17172656,N252AV,06/22/2013 12:02:27 AM,-122.366666666667,40.4166666666667
FAA-Stream,23001357,QXE247,06/22/2013 12:02:19 AM,-119.066666666667,45.6333333333333
FAA-Stream,30462716,KAL213,06/22/2013 12:02:27 AM,-145.033333333333,58.85
FAA-Stream,55036341,AMF2123,06/22/2013 12:00:35 AM,-111.666666666667,32.8666666666667
FAA-Stream,28193733,TRS148,06/22/2013 12:00:44 AM,-84.2833333333333,33.4
FAA-Stream,8844925,ASA487,06/22/2013 12:02:03 AM,-120.916666666667,41.35
FAA-Stream,4678734,N221PC,06/22/2013 12:02:01 AM,-89.7333333333333,44.2333333333333
FAA-Stream,18642219,SKW4617,06/22/2013 12:01:17 AM,-105.283333333333,39.7666666666667
FAA-Stream,65270190,QXE314,06/22/2013 12:01:45 AM,-123.183333333333,49.1833333333333
FAA-Stream,30755319,TWY601,06/22/2013 12:02:07 AM,-114.883333333333,41.2833333333333
FAA-Stream,12914149,AAL1562,06/22/2013 12:00:07 AM,-97.9833333333333,33.5
FAA-Stream,15997529,N801MZ,06/22/2013 12:01:56 AM,-87.2166666666667,31.6
FAA-Stream,36440592,WJA141,06/22/2013 12:01:52 AM,-117.7,51.4833333333333
FAA-Stream,29868414,SKW6352,06/22/2013 12:01:59 AM,-118.916666666667,41.7
FAA-Stream,38431188,QXE61,06/22/2013 12:01:58 AM,-122.416666666667,45.5333333333333
FAA-Stream,39976076,MAX130,06/22/2013 12:01:12 AM,-78.9333333333333,45.3833333333333
FAA-Stream,15722820,HAL22,06/22/2013 12:01:57 AM,-156.2,22.7833333333333
FAA-Stream,43090996,SWA3850,06/22/2013 12:02:21 AM,-120.283333333333,35.8833333333333
FAA-Stream,34966770,CFSZL,06/22/2013 12:01:59 AM,-123.55,48.4
FAA-Stream,56236909,ASQ2552,06/22/2013 12:02:22 AM,-89.8833333333333,42.1833333333333
FAA-Stream,7933828,DAL1100,06/22/2013 12:01:56 AM,-82.5833333333333,34.6166666666667
FAA-Stream,55548636,ASQ4633,06/22/2013 12:02:07 AM,-107.75,40.5666666666667
FAA-Stream,46512671,EGF3645,06/22/2013 12:01:43 AM,-78.5333333333333,43.7
FAA-Stream,25845813,LOF3360,06/22/2013 12:01:58 AM,-81.3166666666667,43.1333333333333
FAA-Stream,45566340,AAL91,06/22/2013 12:01:44 AM,-80.6833333333333,44.6666666666667
FAA-Stream,59791334,NKS742,06/22/2013 12:02:09 AM,-96.8666666666667,34.4333333333333
FAA-Stream,37933090,SKW6410,06/22/2013 12:02:03 AM,-120.416666666667,35.6166666666667
FAA-Stream,17418795,CPT7672,06/22/2013 12:02:12 AM,-158.616666666667,21.5666666666667
FAA-Stream,3988742,TRS427,06/21/2013 11:59:47 PM,-80.9,28.75
FAA-Stream,13701023,FAB125,06/22/2013 12:02:21 AM,-115.566666666667,61.1333333333333
FAA-Stream,44241486,ASQ5260,06/22/2013 12:02:14 AM,-79.4,44.7333333333333
FAA-Stream,24598721,EGF3702,06/22/2013 12:01:17 AM,-106.216666666667,41.9333333333333
FAA-Stream,39069475,AFL107,06/22/2013 12:02:03 AM,-119.25,35.8
FAA-Stream,57403146,RPA1858,06/22/2013 12:02:04 AM,-105.166666666667,39.2833333333333
FAA-Stream,3029410,CFUAR,06/22/2013 12:02:07 AM,-79.6166666666667,44.0666666666667
FAA-Stream,52557599,WSG2929,06/22/2013 12:01:59 AM,-91.1,49.6166666666667
FAA-Stream,31568559,WJA539,06/22/2013 12:00:37 AM,-110.55,51.25
FAA-Stream,31490002,SWA3507,06/22/2013 12:02:27 AM,-119.1,39.0666666666667
FAA-Stream,65743570,N650TH,06/22/2013 12:02:30 AM,-80.5166666666667,27.3833333333333
FAA-Stream,45406088,FEX100,06/22/2013 12:02:26 AM,-79.45,44.2
FAA-Stream,34629803,BLS457,06/22/2013 12:02:13 AM,-98.1666666666667,50.9166666666667
FAA-Stream,7850694,ACA778,06/22/2013 12:01:18 AM,-83.0333333333333,43.35
FAA-Stream,19950310,JBU176,06/22/2013 12:02:05 AM,-65.8833333333333,20.25
FAA-Stream,56091352,SWA694,06/22/2013 12:01:21 AM,-104.233333333333,38.55
FAA-Stream,7317708,N3068R,06/22/2013 12:02:02 AM,-157.8,21.1333333333333
FAA-Stream,10510886,VRD909,06/22/2013 12:02:03 AM,-121.866666666667,37.4666666666667
FAA-Stream,62038442,N858AC,06/22/2013 12:02:01 AM,-84.8666666666667,46.0833333333333
FAA-Stream,23267129,LIA369,06/22/2013 12:02:00 AM,-64.6833333333333,18.2833333333333
FAA-Stream,19150719,SWA134,06/22/2013 12:01:49 AM,-111.7,35.5666666666667
FAA-Stream,37949584,N22WC,06/22/2013 12:02:05 AM,-95.7333333333333,35.9833333333333
FAA-Stream,43285957,SKW5521,06/22/2013 12:01:55 AM,-102.216666666667,31.5
FAA-Stream,20692667,CGVFX,06/22/2013 12:02:07 AM,-78.6833333333333,42.9833333333333
FAA-Stream,47296255,LN438CA,06/22/2013 12:02:02 AM,-155.866666666667,20.0833333333333
FAA-Stream,7560148,SKW5624,06/22/2013 12:01:59 AM,-119.083333333333,46.3166666666667
FAA-Stream,65998368,N254BC,06/22/2013 12:01:59 AM,-84.75,39.2166666666667
FAA-Stream,19566635,XSR610,06/22/2013 12:01:49 AM,-101.133333333333,35.5333333333333
FAA-Stream,13074962,EGF3092,06/22/2013 12:02:09 AM,-86.2833333333333,42.3
FAA-Stream,11220550,JZA7925,06/22/2013 12:01:58 AM,-79.2833333333333,42.6666666666667
FAA-Stream,59382849,AAL1924,06/22/2013 12:00:58 AM,-97.15,32.9666666666667
FAA-Stream,41235489,XOJ792,06/22/2013 12:02:26 AM,-99.2,40.65
FAA-Stream,32295610,N52384,06/22/2013 12:02:28 AM,-73.45,41.2166666666667
FAA-Stream,18947306,POE518,06/22/2013 12:01:44 AM,-77.1666666666667,44.05
FAA-Stream,32555712,N500PM,06/22/2013 12:02:09 AM,-85.2833333333333,40.9833333333333
FAA-Stream,36389012,ASH2831,06/22/2013 12:01:57 AM,-101.766666666667,38.9166666666667
FAA-Stream,35383600,DAL1211,06/22/2013 12:01:59 AM,-85.8666666666667,39.9333333333333
FAA-Stream,21222229,DAL178,06/22/2013 12:02:13 AM,-86.2666666666667,55.85
FAA-Stream,33423243,EJM64,06/22/2013 12:02:08 AM,-122.333333333333,47.5666666666667
FAA-Stream,5074840,UAL895,06/22/2013 12:02:17 AM,-145.55,69.85
FAA-Stream,19663206,N808HH,06/22/2013 12:02:15 AM,-119.6,39.55
FAA-Stream,20501717,N1652J,06/22/2013 12:02:08 AM,-121.516666666667,38.9666666666667
FAA-Stream,29419634,GGN7263,06/22/2013 12:01:37 AM,-78.6333333333333,44.1
FAA-Stream,45411556,N22387,06/22/2013 12:01:21 AM,-104.5,38.6
FAA-Stream,49729666,ASA29,06/22/2013 12:01:30 AM,-111.166666666667,47.7166666666667
FAA-Stream,56203067,EJA898,06/22/2013 12:02:09 AM,-88.2833333333333,41.15
FAA-Stream,23966202,DAL2059,06/22/2013 12:02:08 AM,-121.85,47.7666666666667
FAA-Stream,21383487,TSC522,06/22/2013 12:01:45 AM,-79.6333333333333,43.6333333333333
FAA-Stream,21267914,WEW432,06/22/2013 12:02:02 AM,-106.55,52.4666666666667
FAA-Stream,23713662,N401JK,06/22/2013 12:01:21 AM,-99.9166666666667,39.7833333333333
FAA-Stream,16255783,DAL1394,06/22/2013 12:02:07 AM,-106.766666666667,46.55
FAA-Stream,39854060,FDX723,06/22/2013 12:02:07 AM,-116.566666666667,38.65
FAA-Stream,60702961,GLA32F,06/22/2013 12:02:10 AM,-105.233333333333,39.2833333333333
FAA-Stream,54928422,FWK24,06/22/2013 12:01:55 AM,-98.6333333333333,30.3333333333333
FAA-Stream,52231490,AAL2201,06/22/2013 12:01:57 AM,-90.7333333333333,39.0666666666667
FAA-Stream,55439629,N4318R,06/22/2013 12:00:05 AM,-120.65,55.0
FAA-Stream,19609301,SWA3863,06/22/2013 12:02:26 AM,-93.6333333333333,43.8833333333333
FAA-Stream,44914975,DAL17,06/22/2013 12:00:08 AM,-86.6333333333333,38.3166666666667
FAA-Stream,46079935,UAL342,06/22/2013 12:02:26 AM,-99.9,39.65
FAA-Stream,50021497,CPZ5712,06/22/2013 12:00:46 AM,-80.9666666666667,40.8833333333333
FAA-Stream,38772581,N95UT,06/22/2013 12:01:59 AM,-119.283333333333,44.4333333333333
FAA-Stream,40802415,AAL501,06/22/2013 12:02:30 AM,-93.4666666666667,34.3333333333333
FAA-Stream,45386362,FAB954,06/22/2013 12:00:35 AM,-114.316666666667,58.3
FAA-Stream,3854742,DAL2296,06/21/2013 11:59:51 PM,-80.5,43.5
FAA-Stream,40254409,CFS673,06/22/2013 12:01:58 AM,-122.683333333333,44.75
FAA-Stream,30976252,N1361M,06/22/2013 12:02:15 AM,-121.466666666667,36.95
FAA-Stream,50027552,CFG248,06/22/2013 12:02:00 AM,-65.5,21.8333333333333
FAA-Stream,52148403,CPZ5792,06/22/2013 12:01:58 AM,-74.2833333333333,41.0833333333333
